Individual/SHOP,Exchange_Type,State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange?(Yes_or_No),SADP_Only,Plan_ID,Plan_Type,QHP or SADP?,Metal_Level,URL_Claims_Payment_Policies,Issuer_Claims_Received_Out_of_Network,Issuer_Claims_Received_In_Network,Issuer_Claims_Denied_Out_of_Network,Issuer_Claims_Denied_In_Network,Issuer_Claims_Resubmitted_Out_of_Network,Issuer_Claims_Resubmitted_In_Network,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received_Out_of_Network,Plan_Number_Claims_Received_In_Network,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_In_Network,Plan_Number_Claims_Resubmitted_Out_of_Network,Plan_Number_Claims_Resubmitted_In_Network,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Due_To_Out_Of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce,Plan_Number_Claims_Denied_Due_To_Administrative_Reason,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Average Monthly Enrollment,Average Monthly Disenrollment,source_sheet,Issuer_Claims_Received_Out_of_Network_suppressed,Issuer_Claims_Received_In_Network_suppressed,Issuer_Claims_Denied_Out_of_Network_suppressed,Issuer_Claims_Denied_In_Network_suppressed,Issuer_Claims_Resubmitted_Out_of_Network_suppressed,Issuer_Claims_Resubmitted_In_Network_suppressed,Issuer_Internal_Appeals_Filed_suppressed,Issuer_Number_Internal_Appeals_Overturned_suppressed,Issuer_Percent_Internal_Appeals_Overturned_suppressed,Issuer_External_Appeals_Filed_suppressed,Issuer_Number_External_Appeals_Overturned_suppressed,Issuer_Percent_External_Appeals_Overturned_suppressed,Plan_Number_Claims_Received_Out_of_Network_suppressed,Plan_Number_Claims_Received_In_Network_suppressed,Plan_Number_Claims_Denied_Out_of_Network_suppressed,Plan_Number_Claims_Denied_In_Network_suppressed,Plan_Number_Claims_Resubmitted_Out_of_Network_suppressed,Plan_Number_Claims_Resubmitted_In_Network_suppressed,Plan_Number_Claims_Denied_Referral_Required_suppressed,Plan_Number_Claims_Denied_Due_To_Out_Of_Network_suppressed,Plan_Number_Claims_Denied_Services_Excluded_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only_suppressed,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached_suppressed,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered_suppressed,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce_suppressed,Plan_Number_Claims_Denied_Due_To_Administrative_Reason_suppressed,Plan_Number_Claims_Denied_Other_suppressed,Average Monthly Enrollment_suppressed,Average Monthly Disenrollment_suppressed,rule_anomaly,rule_reason,ml_prediction,ml_anomaly,ml_anomaly_score,final_anomaly,anomaly_type,severity
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0060002,PPO,QHP,Silver,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,72150.0,2279607.0,19192.0,475717.0,2020.0,242221.0,34367.0,11186.0,89861.0,620.0,537.0,15391.0,75075.0,475.0,90413.0,176984.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,3033.0,371.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.2296559482768763,True,ML,MEDIUM
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0060004,PPO,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,9595.0,630185.0,2366.0,126255.0,139.0,62516.0,7975.0,2735.0,24068.0,168.0,21.0,4415.0,19074.0,122.0,26324.0,43719.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,1762.0,184.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.09841344057424517,True,ML,MEDIUM
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0060018,PPO,QHP,Gold,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,11331.0,569709.0,2387.0,74636.0,133.0,19120.0,1923.0,0.0,6349.0,158.0,21.0,6168.0,10848.0,122.0,29289.0,22145.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,1221.0,115.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.04588333324860083,True,ML,MEDIUM
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0060028,PPO,QHP,Silver,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,7579.0,571491.0,1815.0,130732.0,156.0,66278.0,7984.0,2132.0,19777.0,121.0,42.0,3499.0,33018.0,99.0,18863.0,47012.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,667.0,67.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.08302112605816958,True,ML,MEDIUM
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0060031,PPO,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,8721.0,632186.0,2124.0,131136.0,320.0,65566.0,8748.0,2847.0,23207.0,170.0,32.0,4680.0,20751.0,128.0,25668.0,47029.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,1439.0,149.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.10387580053177436,True,ML,MEDIUM
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0060050,PPO,QHP,Gold,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,7598.0,566708.0,1772.0,108777.0,211.0,54722.0,10119.0,2953.0,20880.0,157.0,32.0,3833.0,9188.0,128.0,22595.0,40664.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,778.0,85.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.06322843354131669,True,ML,MEDIUM
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0060051,PPO,QHP,Silver,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,31314.0,841586.0,8590.0,173283.0,445.0,93594.0,14811.0,4609.0,35025.0,291.0,499.0,5326.0,17650.0,210.0,33342.0,70110.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,1044.0,117.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.12684682830967764,True,ML,MEDIUM
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0060052,PPO,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,6497.0,564386.0,1418.0,110531.0,130.0,56779.0,7671.0,2586.0,22245.0,143.0,30.0,4078.0,14820.0,114.0,22212.0,38050.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,1324.0,145.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.0746838152614333,True,ML,MEDIUM
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0060059,PPO,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.11948068198273026,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100009,POS,QHP,Gold,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,1209.0,21885.0,74.0,3258.0,27.0,738.0,50.0,0.0,216.0,14.0,,250.0,594.0,,1106.0,1100.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,45.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,False,,1,False,0.10841221751157742,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100011,POS,QHP,Silver,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,910.0,12659.0,44.0,2418.0,19.0,805.0,20.0,0.0,174.0,,0.0,145.0,1228.0,,359.0,531.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,26.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False,,1,False,0.10915685128081665,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100012,POS,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,1602.0,21109.0,92.0,3062.0,61.0,821.0,66.0,0.0,248.0,,0.0,204.0,816.0,,859.0,949.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,69.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False,,1,False,0.11103381535086781,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100034,POS,QHP,Gold,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,6237.0,219944.0,1178.0,31710.0,169.0,7681.0,541.0,,2480.0,98.0,,2328.0,5262.0,41.0,13313.0,8819.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,485.0,52.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False,,1,False,0.046440048968415915,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100044,POS,QHP,Silver,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,4426.0,166923.0,1105.0,33215.0,90.0,8228.0,640.0,0.0,1773.0,43.0,,1710.0,11285.0,40.0,12291.0,6537.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,311.0,38.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,,1,False,0.04166026513315718,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100054,POS,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,4185.0,130843.0,754.0,21067.0,141.0,5027.0,418.0,0.0,1480.0,35.0,,1348.0,3660.0,27.0,9150.0,5702.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,457.0,51.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,,1,False,0.06852619501938678,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100064,POS,QHP,Silver,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,28429.0,894909.0,5402.0,152360.0,750.0,35931.0,3273.0,,9626.0,340.0,58.0,9246.0,34242.0,252.0,63559.0,37164.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,1938.0,291.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.13599340241504254,True,ML,MEDIUM
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100065,POS,QHP,Silver,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,3276.0,45977.0,457.0,6292.0,26.0,1587.0,257.0,0.0,490.0,,0.0,429.0,1575.0,,1942.0,2044.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,93.0,14.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,False,,1,False,0.09673962756354487,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100070,POS,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,5222.0,180116.0,835.0,26584.0,73.0,5954.0,601.0,,2175.0,23.0,,1709.0,3570.0,27.0,11814.0,7496.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,728.0,84.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False,,1,False,0.056468508084867475,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100071,POS,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,1991.0,22309.0,206.0,3084.0,11.0,529.0,63.0,,239.0,11.0,0.0,232.0,606.0,,1076.0,1056.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,90.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,False,,1,False,0.10833806729777418,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100072,POS,QHP,Gold,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,4233.0,149420.0,761.0,20752.0,84.0,5320.0,474.0,0.0,1631.0,26.0,,1292.0,2456.0,31.0,9654.0,5948.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,320.0,39.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,,1,False,0.07227816846745594,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100073,POS,QHP,Silver,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,11389.0,358342.0,2144.0,61794.0,172.0,15095.0,1394.0,0.0,3840.0,118.0,48.0,3872.0,9431.0,154.0,29830.0,15251.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,708.0,93.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.019865294021804036,True,ML,MEDIUM
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100074,POS,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,4553.0,151864.0,631.0,21341.0,89.0,5001.0,400.0,,1737.0,58.0,,1429.0,3201.0,22.0,9069.0,6053.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,505.0,66.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False,,1,False,0.06879549064101287,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100075,POS,QHP,Gold,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,1176.0,15668.0,88.0,1730.0,29.0,455.0,53.0,0.0,149.0,,0.0,172.0,204.0,,569.0,667.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,31.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,False,,1,False,0.11561354539741997,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100076,POS,QHP,Silver,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,498.0,7647.0,23.0,885.0,15.0,362.0,22.0,0.0,79.0,0.0,,54.0,136.0,0.0,288.0,326.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,13.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,False,,1,False,0.11403812109080241,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100077,POS,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,1231.0,19471.0,103.0,2320.0,32.0,476.0,69.0,0.0,203.0,0.0,0.0,122.0,426.0,,786.0,814.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,61.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,False,,1,False,0.11409677351280018,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100079,POS,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.11948068198273026,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0100080,POS,QHP,Bronze,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,,,,,,,,,,,,,,,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.11948068198273026,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0390001,EPO,QHP,Gold,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,11434.0,326281.0,1629.0,75528.0,153.0,44788.0,6530.0,1694.0,18588.0,83.0,0.0,2949.0,7731.0,,5273.0,34307.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,409.0,43.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,,-1,True,-0.019936552115552453,True,ML,MEDIUM
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0390002,EPO,QHP,Gold,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,5646.0,88596.0,833.0,14712.0,148.0,1866.0,233.0,0.0,1165.0,24.0,0.0,2036.0,1422.0,,5521.0,5141.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,231.0,26.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,,1,False,0.08572829755344491,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0390003,EPO,QHP,Gold,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,244.0,3553.0,39.0,539.0,0.0,69.0,,0.0,51.0,0.0,0.0,53.0,118.0,0.0,214.0,134.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,False,,1,False,0.1143043272796283,False,NORMAL,NORMAL
Individual,FFE,NC,Blue Cross and Blue Shield of NC,11512,No,No,11512NC0390004,EPO,QHP,Gold,https://www.bluecrossnc.com/members/health-plans/forms-resources/transparency-coverage,776255.0,16183703.0,101642.0,3116071.0,16988.0,1417157.0,2160.0,779.0,36.06,88.0,44.0,50.0,8228.0,235974.0,919.0,56721.0,161.0,32824.0,5745.0,1542.0,14029.0,46.0,,2075.0,5410.0,,4282.0,24505.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=54631&:refresh,286.0,34.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,,1,False,0.010367024853460305,False,NORMAL,NORMAL
